,u,i,ts,label,idx
6436,5436,15242,0.467625015,5.0,6437
6437,7837,15309,0.467737925,5.0,6438
6438,4378,15251,0.467762232,5.0,6439
6439,1258,15239,0.46784914,5.0,6440
6440,4805,15242,0.467947462,5.0,6441
6441,14409,15260,0.468166253,1.0,6442
6442,6304,15260,0.468181875,4.0,6443
6443,4740,15966,0.468207862,5.0,6444
6444,5160,15285,0.468217965,1.0,6445
6445,2592,15559,0.468300691,4.0,6446
6446,10029,15254,0.468318405,2.0,6447
6447,9638,15242,0.468372137,5.0,6448
6448,79,15248,0.468404825,2.0,6449
6449,9989,15261,0.468458746,5.0,6450
6450,9461,15287,0.468504446,2.0,6451
6451,11040,15242,0.468528308,4.0,6452
6452,6081,15285,0.468574911,5.0,6453
6453,5213,15267,0.468610445,5.0,6454
6454,13330,15246,0.468627739,5.0,6455
6455,5272,15310,0.468715207,3.0,6456
6456,2849,15251,0.4687231,5.0,6457
6457,11557,15246,0.468963556,5.0,6458
6458,2050,15305,0.468992104,3.0,6459
6459,10212,15267,0.469006299,4.0,6460
6460,11658,15459,0.469123793,2.0,6461
6461,6158,15857,0.46938402,5.0,6462
6462,3691,15383,0.469414877,1.0,6463
6463,5531,15733,0.469442493,5.0,6464
6464,3311,15431,0.469478486,1.0,6465
6465,10972,15242,0.469484931,5.0,6466
6466,965,15440,0.46954369,5.0,6467
6467,5417,15246,0.469549746,5.0,6468
6468,9540,15239,0.469706903,1.0,6469
6469,6701,15242,0.469836253,5.0,6470
6470,8277,15396,0.469869942,5.0,6471
6471,5586,15325,0.469910331,5.0,6472
6472,14982,15396,0.469919544,5.0,6473
6473,5738,15248,0.469948739,5.0,6474
6474,1073,15332,0.470228616,2.0,6475
6475,6351,15275,0.470330436,5.0,6476
6476,951,15251,0.47034714,5.0,6477
6477,11733,15248,0.470509823,2.0,6478
6478,5456,15431,0.470608932,5.0,6479
6479,1719,15291,0.470653595,2.0,6480
6480,6157,15431,0.470727887,5.0,6481
6481,10020,15363,0.470731644,2.0,6482
6482,12200,15261,0.470815239,5.0,6483
6483,2895,15815,0.470944996,3.0,6484
6484,5053,15246,0.488205688,5.0,6485
6485,8016,15238,0.488344744,1.0,6486
6486,11488,15248,0.488393827,4.0,6487
6487,2000,15733,0.488472089,2.0,6488
6488,585,15248,0.48848675,1.0,6489
6489,1434,15295,0.488515689,3.0,6490
6490,9225,15241,0.488566807,5.0,6491
6491,5657,15512,0.488570467,2.0,6492
6492,13904,15350,0.488571387,5.0,6493
6493,5103,15248,0.488770197,5.0,6494
6494,11836,15352,0.488932242,5.0,6495
6495,3957,15454,0.48893275,1.0,6496
6496,691,15352,0.488933066,5.0,6497
6497,1394,15643,0.488934645,5.0,6498
6498,5917,15347,0.489010051,1.0,6499
6499,8548,15660,0.489071497,5.0,6500
6500,14466,15263,0.489075343,1.0,6501
6501,3617,15242,0.489092593,1.0,6502
6502,12525,15512,0.489100225,3.0,6503
6503,12525,15248,0.489100783,5.0,6504
6504,5687,16018,0.489235942,2.0,6505
6505,4061,15291,0.489283178,2.0,6506
6506,14830,15501,0.489314173,4.0,6507
6507,3232,15309,0.489378578,2.0,6508
6508,4886,15242,0.489391393,5.0,6509
6509,13037,15307,0.489422007,5.0,6510
6510,7838,15238,0.489620864,4.0,6511
6511,5818,15256,0.489684958,5.0,6512
6512,2675,15305,0.489696794,3.0,6513
6513,7468,15512,0.489706352,5.0,6514
6514,7453,15325,0.489786231,1.0,6515
6515,14773,15285,0.489836559,1.0,6516
6516,3358,15478,0.48984039,5.0,6517
6517,2185,15301,0.489906502,5.0,6518
6518,8287,15381,0.489912089,1.0,6519
6519,469,15437,0.4900782,4.0,6520
6520,10834,15242,0.490248261,5.0,6521
6521,812,15241,0.490266768,3.0,6522
6522,13202,15246,0.49050215,5.0,6523
6523,14383,15291,0.490525111,5.0,6524
6524,13309,15246,0.490560483,5.0,6525
6525,11818,15762,0.490585879,1.0,6526
6526,7198,15249,0.490601689,5.0,6527
6527,9928,15440,0.490918114,5.0,6528
6528,4309,15240,0.490965201,2.0,6529
6529,8479,15248,0.491041028,3.0,6530
6530,4807,15779,0.491131387,1.0,6531
6531,5832,15238,0.4912156,5.0,6532
6532,12139,15383,0.491326427,5.0,6533
6533,3420,15654,0.491351622,1.0,6534
6534,3520,15867,0.491383717,5.0,6535
6535,7533,16068,0.491408182,4.0,6536
6536,7533,15393,0.491409823,4.0,6537
6537,415,15308,0.491442809,2.0,6538
6538,3226,15430,0.491469472,5.0,6539
6539,302,15277,0.491518381,5.0,6540
6540,12962,15248,0.491536969,4.0,6541
6541,13067,15248,0.491543244,2.0,6542
6542,4605,15248,0.491721223,5.0,6543
6543,1932,15249,0.491843684,5.0,6544
6544,3065,15242,0.491850503,5.0,6545
6545,14666,15512,0.491875024,1.0,6546
6546,3131,15305,0.491903122,1.0,6547
6547,12638,15290,0.492110531,1.0,6548
6548,1550,15248,0.492145421,3.0,6549
6549,3053,15238,0.492158415,5.0,6550
6550,13248,15246,0.492159514,5.0,6551
6551,9103,15347,0.492186906,3.0,6552
6552,12136,15248,0.492197178,3.0,6553
6553,12136,15248,0.492197178,3.0,6554
6554,7142,15340,0.492228333,5.0,6555
6555,10305,15241,0.49250802,5.0,6556
6556,4410,15246,0.49260042,5.0,6557
6557,7786,15248,0.492687576,1.0,6558
6558,15151,15325,0.492770711,1.0,6559
6559,1234,15248,0.492789055,5.0,6560
6560,7109,15248,0.492804036,3.0,6561
6561,6067,15431,0.492957915,4.0,6562
6562,4551,15248,0.492962928,3.0,6563
6563,13314,15246,0.492984501,5.0,6564
6564,956,15248,0.492999174,4.0,6565
6565,9995,15254,0.493029728,5.0,6566
6566,10435,15319,0.493035511,5.0,6567
6567,9577,15243,0.493058367,5.0,6568
6568,1169,15440,0.493114204,5.0,6569
6569,10496,15501,0.493199378,1.0,6570
6570,12280,15593,0.493299403,2.0,6571
6571,2764,15379,0.49341031,5.0,6572
6572,860,15240,0.493490564,5.0,6573
6573,6203,15338,0.493589561,5.0,6574
6574,1615,15253,0.493664779,3.0,6575
6575,4985,15248,0.493703525,5.0,6576
6576,8879,15258,0.493764445,5.0,6577
6577,8855,15440,0.493782668,3.0,6578
6578,10538,15440,0.493855036,5.0,6579
6579,802,15281,0.493881584,5.0,6580
6580,15151,15654,0.493902014,1.0,6581
6581,13670,15248,0.49391561,5.0,6582
6582,4580,15290,0.494037262,5.0,6583
6583,9187,15342,0.494045844,5.0,6584
6584,11035,15242,0.494117419,1.0,6585
6585,12797,15495,0.494278705,2.0,6586
6586,7468,15251,0.494363819,5.0,6587
6587,3603,15870,0.494440262,4.0,6588
6588,5675,15238,0.494469577,4.0,6589
6589,14231,15258,0.494500714,5.0,6590
6590,11817,15271,0.494601088,1.0,6591
6591,7323,15291,0.494646671,5.0,6592
6592,8887,15519,0.494666795,1.0,6593
6593,1033,15248,0.494674872,5.0,6594
6594,590,15251,0.494682735,5.0,6595
6595,8487,15349,0.495136472,1.0,6596
6596,10971,15242,0.495154356,5.0,6597
6597,5712,15239,0.495155604,1.0,6598
6598,9420,15480,0.495181075,2.0,6599
6599,2690,15240,0.495309013,5.0,6600
6600,3887,15249,0.495517924,4.0,6601
6601,6623,15440,0.495548432,5.0,6602
6602,2339,15733,0.495562296,2.0,6603
6603,11495,15251,0.495593205,5.0,6604
6604,3597,15512,0.495653969,1.0,6605
6605,3597,15248,0.495655212,5.0,6606
6606,3313,15294,0.49568834,1.0,6607
6607,12921,15704,0.495713699,2.0,6608
6608,6652,15241,0.495719137,1.0,6609
6609,6652,15241,0.495719137,1.0,6610
6610,3858,15246,0.495721258,5.0,6611
6611,5068,15246,0.495873774,5.0,6612
6612,2764,15277,0.495888191,5.0,6613
6613,7145,15246,0.495906154,5.0,6614
6614,9094,15350,0.495918022,5.0,6615
6615,8830,15240,0.495926249,4.0,6616
6616,6589,15242,0.495938403,2.0,6617
6617,7999,15238,0.49597658,5.0,6618
6618,5349,15246,0.496010506,3.0,6619
6619,4105,15285,0.496010734,1.0,6620
6620,3222,15261,0.496019809,5.0,6621
6621,11908,15246,0.496045899,5.0,6622
6622,975,15296,0.496170547,1.0,6623
6623,7948,15238,0.496259392,5.0,6624
6624,11092,15246,0.496264144,4.0,6625
6625,12950,15409,0.496274395,1.0,6626
6626,5996,15285,0.49630598,2.0,6627
6627,13009,15285,0.49630726,1.0,6628
6628,4744,15240,0.496350003,1.0,6629
6629,2873,15241,0.496383946,2.0,6630
6630,13813,15248,0.496465091,5.0,6631
6631,13813,15248,0.496465091,5.0,6632
6632,10304,15241,0.496512116,2.0,6633
6633,8710,15271,0.49668364,5.0,6634
6634,1132,15246,0.496753104,5.0,6635
6635,11759,15302,0.496810459,1.0,6636
6636,8883,15240,0.496820316,4.0,6637
6637,3962,15454,0.496821955,2.0,6638
6638,13233,15246,0.496847979,5.0,6639
6639,14315,15437,0.49686929,3.0,6640
6640,6730,15241,0.496950038,3.0,6641
6641,5955,15246,0.497108067,5.0,6642
6642,8804,15299,0.49713345,5.0,6643
6643,8244,15261,0.497175601,4.0,6644
6644,4967,15440,0.497176234,5.0,6645
6645,10857,15396,0.497197371,5.0,6646
6646,2327,15248,0.497198609,5.0,6647
6647,13149,15246,0.497199976,5.0,6648
6648,2456,15248,0.497210106,5.0,6649
6649,4857,15246,0.49727365,5.0,6650
6650,6254,15240,0.497299358,3.0,6651
6651,13526,15294,0.497315394,5.0,6652
6652,2367,15238,0.497367086,2.0,6653
6653,5821,15249,0.49741956,1.0,6654
6654,2241,15317,0.497508333,5.0,6655
6655,2241,15317,0.497508333,5.0,6656
6656,9473,15754,0.497555756,2.0,6657
6657,13604,15248,0.497556188,5.0,6658
6658,13776,15248,0.497581306,3.0,6659
6659,2370,15619,0.49762507,3.0,6660
6660,809,15459,0.497781926,5.0,6661
6661,46,15238,0.497797465,5.0,6662
6662,1712,15267,0.497798007,5.0,6663
6663,11637,15631,0.498041241,5.0,6664
6664,9878,15240,0.498083908,2.0,6665
6665,10516,15342,0.498089689,5.0,6666
6666,3030,15462,0.498432224,5.0,6667
6667,9154,15285,0.498454956,1.0,6668
6668,13753,15248,0.498461982,5.0,6669
6669,3162,15413,0.49847527,2.0,6670
6670,11911,15363,0.498505326,1.0,6671
6671,9807,15240,0.498527939,5.0,6672
6672,2963,15243,0.498554262,5.0,6673
6673,7331,15312,0.498786418,5.0,6674
6674,2580,15243,0.498860796,1.0,6675
6675,7152,15442,0.499256012,1.0,6676
6676,5287,15505,0.499315859,3.0,6677
6677,8435,15277,0.499420452,5.0,6678
6678,14783,15285,0.499431224,5.0,6679
6679,6924,15238,0.499610516,5.0,6680
6680,10218,15350,0.49968509,5.0,6681
6681,8066,15238,0.499696807,5.0,6682
6682,8757,15248,0.499706255,5.0,6683
6683,11404,15248,0.499739418,5.0,6684
6684,1668,15437,0.499793835,3.0,6685
6685,12156,15529,0.499800425,5.0,6686
6686,13832,15738,0.499837544,5.0,6687
6687,13832,15738,0.499837544,5.0,6688
6688,9314,15248,0.499889604,5.0,6689
6689,10695,15308,0.499950184,1.0,6690
6690,12074,15342,0.50002366,5.0,6691
6691,5319,15260,0.500069296,5.0,6692
6692,196,15248,0.50010341,5.0,6693
6693,10730,15255,0.500124249,4.0,6694
6694,7662,15246,0.500242273,5.0,6695
6695,3285,15480,0.500355286,2.0,6696
6696,4545,15344,0.500567585,1.0,6697
6697,13384,15282,0.500638533,4.0,6698
6698,13866,15393,0.500880392,1.0,6699
6699,5745,15462,0.500973874,5.0,6700
6700,340,15248,0.501009268,3.0,6701
6701,3734,15238,0.50106302,4.0,6702
6702,12302,15312,0.501086259,3.0,6703
6703,12302,15312,0.501086259,3.0,6704
6704,9444,15248,0.501105971,4.0,6705
6705,6923,15512,0.501134629,5.0,6706
6706,12498,15750,0.501137505,5.0,6707
6707,3583,15832,0.501212877,4.0,6708
6708,968,15248,0.501274542,4.0,6709
6709,119,15277,0.501465403,5.0,6710
6710,9628,15495,0.501554339,2.0,6711
6711,15127,15323,0.501599335,2.0,6712
6712,10789,15772,0.501696776,5.0,6713
6713,3825,15251,0.501726542,5.0,6714
6714,1778,15270,0.501732242,3.0,6715
6715,7594,15285,0.501769037,5.0,6716
6716,1084,15579,0.501855592,5.0,6717
6717,132,15239,0.501871977,1.0,6718
6718,9602,15248,0.501932449,3.0,6719
6719,2251,15291,0.501940133,5.0,6720
6720,13832,15824,0.502126881,5.0,6721
6721,13832,15824,0.502126881,5.0,6722
6722,6389,15248,0.502132718,2.0,6723
6723,11413,15307,0.502155678,2.0,6724
6724,13906,15251,0.502204235,5.0,6725
6725,1121,15249,0.502204848,3.0,6726
6726,3673,15240,0.502221168,5.0,6727
6727,3777,15246,0.502230571,5.0,6728
6728,11413,15363,0.502283869,5.0,6729
6729,8626,15432,0.502302638,4.0,6730
6730,13411,15733,0.502319368,5.0,6731
6731,4895,15350,0.502357826,4.0,6732
6732,13832,15687,0.502596128,5.0,6733
6733,13832,15687,0.502596128,5.0,6734
6734,12903,15285,0.502605113,1.0,6735
6735,25,15255,0.502607062,5.0,6736
6736,12634,15287,0.502643112,2.0,6737
6737,14217,15261,0.502680788,5.0,6738
6738,181,15248,0.502684424,4.0,6739
6739,14843,15290,0.502691136,1.0,6740
6740,2110,15246,0.502691963,5.0,6741
6741,923,15335,0.50271209,1.0,6742
6742,12105,15248,0.502765179,3.0,6743
6743,12851,15248,0.502880804,1.0,6744
6744,4170,15238,0.502890177,3.0,6745
6745,11930,15566,0.502911977,5.0,6746
6746,14735,15281,0.503010941,5.0,6747
6747,1458,15248,0.503021473,3.0,6748
6748,4603,15248,0.503086769,5.0,6749
6749,14309,15276,0.503171542,1.0,6750
6750,5129,15896,0.503211087,5.0,6751
6751,2882,15255,0.503223281,5.0,6752
6752,728,15502,0.503238577,3.0,6753
6753,2307,15762,0.50331842,1.0,6754
6754,10200,15277,0.503364516,5.0,6755
6755,5835,15238,0.503392598,3.0,6756
6756,12925,15285,0.503445007,5.0,6757
6757,4042,15243,0.503475205,5.0,6758
6758,1370,15636,0.503481837,5.0,6759
6759,14846,15290,0.50349841,3.0,6760
6760,5848,15285,0.503545819,5.0,6761
6761,12923,15320,0.503554308,5.0,6762
6762,12923,16282,0.503556057,5.0,6763
6763,12970,15431,0.503576652,5.0,6764
6764,7894,15238,0.503591026,5.0,6765
6765,11552,15519,0.503765136,2.0,6766
6766,8519,15350,0.503783522,5.0,6767
6767,6508,15248,0.503829797,1.0,6768
6768,13635,15350,0.503918346,5.0,6769
6769,13635,15248,0.50391953,4.0,6770
6770,873,15238,0.503947595,2.0,6771
6771,14023,15461,0.50396455,1.0,6772
6772,3512,15657,0.503997218,1.0,6773
6773,717,15238,0.504147378,5.0,6774
6774,1076,15248,0.504327038,2.0,6775
6775,3190,15660,0.504345006,2.0,6776
6776,8829,15344,0.504361671,5.0,6777
6777,11613,15248,0.504377181,4.0,6778
6778,2700,15238,0.504378972,3.0,6779
6779,4450,15248,0.504394537,5.0,6780
6780,354,15248,0.504551068,3.0,6781
6781,5505,15248,0.504775213,5.0,6782
6782,8897,15440,0.504891576,5.0,6783
6783,4908,15248,0.505011182,5.0,6784
6784,8279,15325,0.505038681,5.0,6785
6785,7102,15238,0.5050602,1.0,6786
6786,8612,15248,0.505095082,5.0,6787
6787,1202,15238,0.505180391,4.0,6788
6788,13068,15372,0.505210631,5.0,6789
6789,9848,15240,0.505265901,5.0,6790
6790,11975,15737,0.505300222,1.0,6791
6791,8877,15248,0.505357473,4.0,6792
6792,11999,15252,0.505413981,5.0,6793
6793,2812,15277,0.505450939,5.0,6794
6794,11944,15478,0.505487633,4.0,6795
6795,10791,15242,0.505488466,4.0,6796
6796,11302,15480,0.505516699,1.0,6797
6797,4504,15602,0.505518728,5.0,6798
6798,14047,15261,0.50553115,5.0,6799
6799,14047,15261,0.50553115,5.0,6800
6800,14047,15261,0.50553115,5.0,6801
6801,13797,15248,0.505555786,4.0,6802
6802,15201,15335,0.505564648,5.0,6803
6803,13821,15455,0.505614477,5.0,6804
6804,7777,15239,0.505615243,1.0,6805
6805,8867,15418,0.505682134,2.0,6806
6806,13947,15253,0.505751211,3.0,6807
6807,14711,15363,0.505821874,1.0,6808
6808,5572,15290,0.505923323,1.0,6809
6809,6923,15253,0.505970777,1.0,6810
6810,9538,15239,0.505996259,2.0,6811
6811,8293,15394,0.506020135,1.0,6812
6812,8293,15240,0.506020484,1.0,6813
6813,13556,16018,0.506044326,5.0,6814
6814,5716,15512,0.506069983,5.0,6815
6815,13282,15246,0.506221631,1.0,6816
6816,3929,15312,0.506264422,2.0,6817
6817,11435,15418,0.50628298,3.0,6818
6818,6553,15248,0.506358182,5.0,6819
6819,14733,15281,0.506378302,5.0,6820
6820,11693,15565,0.506383157,5.0,6821
6821,9792,15364,0.506426706,5.0,6822
6822,6513,15410,0.506439229,5.0,6823
6823,2596,15655,0.506450485,5.0,6824
6824,13701,15248,0.506534866,5.0,6825
6825,7619,15277,0.506656225,5.0,6826
6826,10464,15494,0.506657718,1.0,6827
6827,252,15285,0.506707485,5.0,6828
6828,13302,15246,0.506741131,5.0,6829
6829,10974,15242,0.506806755,5.0,6830
6830,4878,15277,0.506834908,2.0,6831
6831,10620,15285,0.50691015,5.0,6832
6832,6572,15660,0.506916892,1.0,6833
6833,2077,15431,0.507075902,4.0,6834
6834,6786,15350,0.507100403,5.0,6835
6835,3926,15291,0.507111506,5.0,6836
6836,12726,15454,0.507120547,1.0,6837
6837,12726,15335,0.507121037,1.0,6838
6838,7540,15271,0.50716001,5.0,6839
6839,13109,15332,0.507186987,5.0,6840
6840,4817,15246,0.507196276,5.0,6841
6841,1972,15432,0.507224072,5.0,6842
6842,12916,15246,0.507238215,5.0,6843
6843,12338,15308,0.507294835,4.0,6844
6844,13647,15312,0.507304414,5.0,6845
6845,13647,15248,0.507304807,5.0,6846
6846,570,15405,0.507309638,5.0,6847
6847,5297,15512,0.507347851,5.0,6848
6848,9874,15240,0.50748002,1.0,6849
6849,192,15290,0.507590373,3.0,6850
6850,6003,15350,0.507600742,5.0,6851
6851,8118,15332,0.507603727,5.0,6852
6852,3050,15242,0.507652028,5.0,6853
6853,14719,15295,0.507745166,5.0,6854
6854,9550,15239,0.5077876,1.0,6855
6855,1309,15368,0.507827261,5.0,6856
6856,3636,15495,0.507933641,1.0,6857
6857,14742,15281,0.50799292,5.0,6858
6858,5343,15238,0.50802057,5.0,6859
6859,11781,15253,0.508079216,3.0,6860
6860,4482,15364,0.508092589,5.0,6861
6861,4856,15512,0.508112602,5.0,6862
6862,14547,15267,0.508347081,5.0,6863
6863,9272,15534,0.508442622,5.0,6864
6864,4494,15267,0.508476112,5.0,6865
6865,3977,15251,0.508483986,5.0,6866
6866,14298,15385,0.508521882,5.0,6867
6867,10511,15393,0.508523597,1.0,6868
6868,8972,15239,0.508545176,1.0,6869
6869,9887,15364,0.508551725,5.0,6870
6870,14442,15651,0.508562937,2.0,6871
6871,5910,15246,0.508599944,5.0,6872
6872,4762,15431,0.508702701,4.0,6873
6873,5933,15878,0.508838785,4.0,6874
6874,10309,15241,0.508847509,5.0,6875
6875,4677,15347,0.508859676,1.0,6876
6876,5133,15248,0.508902914,5.0,6877
6877,11286,15248,0.508911138,1.0,6878
6878,10321,15241,0.508937666,3.0,6879
6879,4150,15344,0.508974121,5.0,6880
6880,7253,15363,0.509160366,5.0,6881
6881,14363,15277,0.509183933,4.0,6882
6882,7468,15241,0.509230402,2.0,6883
6883,10885,15248,0.509284723,1.0,6884
6884,14037,15253,0.509306928,1.0,6885
6885,14848,15553,0.509336514,5.0,6886
6886,3650,15459,0.509342457,3.0,6887
6887,8878,15241,0.509349468,5.0,6888
6888,4254,15248,0.509359916,1.0,6889
6889,9015,15548,0.509369679,3.0,6890
6890,10314,15241,0.509556638,5.0,6891
6891,8420,15514,0.509633971,2.0,6892
6892,7976,15238,0.509665562,3.0,6893
6893,10528,15431,0.509673297,2.0,6894
6894,12311,15248,0.509704005,5.0,6895
6895,13621,15248,0.509709436,5.0,6896
6896,101,15301,0.509725059,2.0,6897
6897,7870,15238,0.509731444,5.0,6898
6898,1890,15349,0.509733342,5.0,6899
6899,1342,15248,0.509744711,5.0,6900
6900,2577,15241,0.509792782,5.0,6901
6901,12235,15285,0.509795485,1.0,6902
6902,6502,15248,0.509797675,3.0,6903
6903,1089,15582,0.509822574,3.0,6904
6904,11117,15344,0.509873352,4.0,6905
6905,6232,15512,0.510045387,5.0,6906
6906,2776,15271,0.510056848,5.0,6907
6907,424,15363,0.510062708,5.0,6908
6908,4647,15248,0.51007377,1.0,6909
6909,10990,15248,0.510074239,5.0,6910
6910,10990,15432,0.510076267,2.0,6911
6911,4859,15243,0.510078003,4.0,6912
6912,3627,15277,0.510085495,5.0,6913
6913,12914,15308,0.510085717,3.0,6914
6914,11880,15248,0.510088355,5.0,6915
6915,14798,15366,0.510093168,5.0,6916
6916,6011,15267,0.510159806,4.0,6917
6917,11381,15343,0.510176495,5.0,6918
6918,7076,15512,0.510207484,3.0,6919
6919,7670,15576,0.510211775,5.0,6920
6920,12847,15512,0.510250557,5.0,6921
6921,13899,15350,0.510421582,5.0,6922
6922,14506,15505,0.510440027,5.0,6923
6923,1158,15246,0.510560702,5.0,6924
6924,13721,15248,0.510577329,5.0,6925
6925,5724,15242,0.510581011,3.0,6926
6926,6953,15512,0.510644466,1.0,6927
6927,13824,15454,0.51065609,3.0,6928
6928,1166,15596,0.510794147,5.0,6929
6929,9143,15254,0.510819049,5.0,6930
6930,7049,15246,0.510825491,5.0,6931
6931,5620,15332,0.510880205,5.0,6932
6932,8561,15246,0.510895675,5.0,6933
6933,9701,15425,0.510978254,3.0,6934
6934,8239,15380,0.510981738,1.0,6935
6935,139,15317,0.510985525,5.0,6936
6936,9869,15240,0.511017991,2.0,6937
6937,13789,15248,0.511086059,5.0,6938
6938,13502,15459,0.51129391,5.0,6939
6939,10009,15301,0.511295113,4.0,6940
6940,10773,15465,0.51129873,2.0,6941
6941,7419,15512,0.511301797,4.0,6942
6942,4041,15287,0.511314246,5.0,6943
6943,2416,15771,0.511353708,5.0,6944
6944,9966,15461,0.511357017,3.0,6945
6945,869,15248,0.511369015,5.0,6946
6946,12589,15296,0.511382659,5.0,6947
6947,9775,15364,0.511384928,5.0,6948
6948,1074,15302,0.511386387,3.0,6949
6949,2060,15737,0.511400345,5.0,6950
6950,7543,15248,0.511411085,5.0,6951
6951,8779,15447,0.511424062,3.0,6952
6952,1838,15248,0.51142961,5.0,6953
6953,13259,15246,0.511447156,5.0,6954
6954,13946,15520,0.511485517,5.0,6955
6955,10429,15248,0.51156542,5.0,6956
6956,9621,15696,0.51168553,5.0,6957
6957,9581,15308,0.511724977,4.0,6958
6958,1556,15248,0.511738999,5.0,6959
6959,7636,15351,0.511778881,1.0,6960
6960,11588,16269,0.511829986,1.0,6961
6961,9512,15239,0.511849092,5.0,6962
6962,7169,15430,0.511861276,5.0,6963
6963,1474,15246,0.51187071,2.0,6964
6964,6681,15239,0.512044827,1.0,6965
6965,5546,15277,0.512054283,5.0,6966
6966,2350,15393,0.512060436,4.0,6967
6967,3723,15242,0.512075979,5.0,6968
6968,9679,15332,0.512129908,3.0,6969
6969,12516,15320,0.512141008,4.0,6970
6970,2659,15574,0.51216642,5.0,6971
6971,14455,15750,0.512229625,5.0,6972
6972,3216,15267,0.512277348,4.0,6973
6973,3591,15248,0.512283545,1.0,6974
6974,14569,15349,0.512285479,1.0,6975
6975,9115,15364,0.512287351,5.0,6976
6976,1488,15248,0.512295913,5.0,6977
6977,9333,15465,0.512297837,3.0,6978
6978,980,15248,0.512313727,5.0,6979
6979,12237,15522,0.512317291,5.0,6980
6980,6809,15514,0.512466806,3.0,6981
6981,7358,15240,0.512469868,4.0,6982
6982,249,15363,0.512470104,4.0,6983
6983,5226,15347,0.512520272,3.0,6984
6984,10829,16068,0.512523244,5.0,6985
6985,2576,15347,0.512523532,4.0,6986
6986,14712,15660,0.512577402,5.0,6987
6987,5099,15246,0.512609835,5.0,6988
6988,3046,15248,0.512611531,5.0,6989
6989,646,15343,0.512621243,5.0,6990
6990,5645,15238,0.512623621,1.0,6991
6991,11578,15248,0.512629612,1.0,6992
6992,13661,15248,0.512631538,5.0,6993
6993,3930,15604,0.512636024,5.0,6994
6994,38,15265,0.512663196,1.0,6995
6995,38,15264,0.512664197,5.0,6996
6996,5762,15239,0.512681189,5.0,6997
6997,5762,15277,0.512681498,5.0,6998
6998,5762,15251,0.512684152,4.0,6999
6999,172,15287,0.512715231,1.0,7000
7000,2483,15277,0.512729366,5.0,7001
7001,2519,15248,0.512846637,2.0,7002
7002,868,15248,0.51296727,5.0,7003
7003,4528,15372,0.513026786,4.0,7004
7004,4073,15281,0.513120657,5.0,7005
7005,3110,15242,0.513121179,5.0,7006
7006,1698,15248,0.513144537,4.0,7007
7007,1288,15248,0.513278085,4.0,7008
7008,12026,15246,0.513308998,5.0,7009
7009,12427,15320,0.513314184,5.0,7010
7010,2465,15350,0.513327803,2.0,7011
7011,5078,15248,0.513332354,5.0,7012
7012,5639,15246,0.513378402,1.0,7013
7013,11612,15335,0.513396636,1.0,7014
7014,10185,15248,0.513401544,5.0,7015
7015,11711,15248,0.513506081,3.0,7016
7016,12918,15254,0.513521613,5.0,7017
7017,12269,15363,0.513535559,3.0,7018
7018,3056,15246,0.513564208,4.0,7019
7019,1369,15381,0.513587155,1.0,7020
7020,7148,15364,0.513735055,3.0,7021
7021,8331,15246,0.513773186,5.0,7022
7022,9181,15261,0.513798674,5.0,7023
7023,8673,15246,0.51380334,4.0,7024
7024,12021,15431,0.513837823,5.0,7025
7025,6794,15359,0.513838073,5.0,7026
7026,11885,15576,0.51384173,1.0,7027
7027,4600,15248,0.513894881,5.0,7028
7028,998,15290,0.513912849,3.0,7029
7029,14465,15750,0.513936403,5.0,7030
7030,8930,15384,0.513961642,5.0,7031
7031,2775,15651,0.514069056,5.0,7032
7032,6040,15350,0.514084101,5.0,7033
7033,4415,15380,0.514123983,5.0,7034
7034,5485,15248,0.514147348,3.0,7035
7035,11044,15242,0.514177337,3.0,7036
7036,4883,15409,0.514188115,3.0,7037
7037,4883,15267,0.514188321,4.0,7038
7038,1381,15248,0.514196153,5.0,7039
7039,5904,15285,0.514196739,1.0,7040
7040,4134,15323,0.514245373,3.0,7041
7041,9541,15239,0.514252832,1.0,7042
7042,1372,15243,0.514254851,5.0,7043
7043,8841,15239,0.514271279,5.0,7044
7044,12370,15267,0.514278804,5.0,7045
7045,5222,15248,0.514391139,5.0,7046
7046,12354,15248,0.514431589,5.0,7047
7047,9137,15502,0.514514422,3.0,7048
7048,13328,15246,0.514544908,5.0,7049
7049,13263,15246,0.514548596,5.0,7050
7050,11554,15248,0.514551497,5.0,7051
7051,7638,15253,0.514572081,1.0,7052
7052,10802,15246,0.514601119,5.0,7053
7053,6699,15246,0.514621536,4.0,7054
7054,891,15350,0.514630333,5.0,7055
7055,4519,15285,0.514755538,1.0,7056
7056,1457,15248,0.5148095,5.0,7057
7057,10400,15502,0.514850441,5.0,7058
7058,4328,15461,0.514972304,2.0,7059
7059,796,15322,0.514979757,1.0,7060
7060,5444,15248,0.51498958,5.0,7061
7061,10797,15350,0.515017969,5.0,7062
7062,5282,15305,0.51502281,5.0,7063
7063,1714,15312,0.515050034,5.0,7064
7064,12892,15268,0.515050122,2.0,7065
7065,10016,15770,0.515075188,1.0,7066
7066,14586,15268,0.515077427,2.0,7067
7067,9744,15364,0.515102363,5.0,7068
7068,3136,15248,0.51518983,4.0,7069
7069,3137,15248,0.515192444,5.0,7070
7070,2455,15277,0.515205624,5.0,7071
7071,8882,15246,0.515239014,5.0,7072
7072,6082,15290,0.515245541,2.0,7073
