,u,i,ts,label,idx
131239,1090,1170,2.0,0.0,131240
131240,1090,1171,2.0,0.0,131241
131241,1091,479,2.0,0.0,131242
131242,1091,562,2.0,0.0,131243
131243,1091,990,2.0,0.0,131244
131244,1091,1044,2.0,0.0,131245
131245,1091,1059,2.0,0.0,131246
131246,1091,1069,2.0,0.0,131247
131247,1091,1087,2.0,0.0,131248
131248,1091,1091,2.0,0.0,131249
131249,1091,1093,2.0,0.0,131250
131250,1091,1144,2.0,0.0,131251
131251,1091,1150,2.0,0.0,131252
131252,1091,1208,2.0,0.0,131253
131253,1091,1212,2.0,0.0,131254
131254,1091,1234,2.0,0.0,131255
131255,1091,1347,2.0,0.0,131256
131256,1092,455,2.0,0.0,131257
131257,1092,750,2.0,0.0,131258
131258,1092,934,2.0,0.0,131259
131259,1092,1087,2.0,0.0,131260
131260,1092,1092,2.0,0.0,131261
131261,1092,1109,2.0,0.0,131262
131262,1092,1143,2.0,0.0,131263
131263,1092,1144,2.0,0.0,131264
131264,1092,1235,2.0,0.0,131265
131265,1092,1275,2.0,0.0,131266
131266,1092,1392,2.0,0.0,131267
131267,1093,583,2.0,0.0,131268
131268,1093,767,2.0,0.0,131269
131269,1093,895,2.0,0.0,131270
131270,1093,1066,2.0,0.0,131271
131271,1093,1087,2.0,0.0,131272
131272,1093,1091,2.0,0.0,131273
131273,1093,1093,2.0,0.0,131274
131274,1093,1105,2.0,0.0,131275
131275,1093,1137,2.0,0.0,131276
131276,1093,1144,2.0,0.0,131277
131277,1093,1146,2.0,0.0,131278
131278,1093,1185,2.0,0.0,131279
131279,1093,1212,2.0,0.0,131280
131280,1093,1274,2.0,0.0,131281
131281,1093,1339,2.0,0.0,131282
131282,1093,1380,2.0,0.0,131283
131283,1093,1402,2.0,0.0,131284
131284,1093,1452,2.0,0.0,131285
131285,1093,1507,2.0,0.0,131286
131286,1093,1583,2.0,0.0,131287
131287,1093,1614,2.0,0.0,131288
131288,1093,1674,2.0,0.0,131289
131289,1094,404,2.0,0.0,131290
131290,1094,431,2.0,0.0,131291
131291,1094,484,2.0,0.0,131292
131292,1094,601,2.0,0.0,131293
131293,1094,732,2.0,0.0,131294
131294,1094,769,2.0,0.0,131295
131295,1094,782,2.0,0.0,131296
131296,1094,881,2.0,0.0,131297
131297,1094,959,2.0,0.0,131298
131298,1094,972,2.0,0.0,131299
131299,1094,1009,2.0,0.0,131300
131300,1094,1040,2.0,0.0,131301
131301,1094,1081,2.0,0.0,131302
131302,1094,1087,2.0,0.0,131303
131303,1094,1094,2.0,0.0,131304
131304,1094,1113,2.0,0.0,131305
131305,1094,1114,2.0,0.0,131306
131306,1094,1167,2.0,0.0,131307
131307,1094,1225,2.0,0.0,131308
131308,1094,1227,2.0,0.0,131309
131309,1094,1360,2.0,0.0,131310
131310,1094,1402,2.0,0.0,131311
131311,1094,1467,2.0,0.0,131312
131312,1094,1611,2.0,0.0,131313
131313,1095,381,2.0,0.0,131314
131314,1095,624,2.0,0.0,131315
131315,1095,627,2.0,0.0,131316
131316,1095,653,2.0,0.0,131317
131317,1095,816,2.0,0.0,131318
131318,1095,920,2.0,0.0,131319
131319,1095,933,2.0,0.0,131320
131320,1095,1005,2.0,0.0,131321
131321,1095,1061,2.0,0.0,131322
131322,1095,1095,2.0,0.0,131323
131323,1095,1146,2.0,0.0,131324
131324,1095,1174,2.0,0.0,131325
131325,1095,1232,2.0,0.0,131326
131326,1095,1239,2.0,0.0,131327
131327,1095,1254,2.0,0.0,131328
131328,1095,1283,2.0,0.0,131329
131329,1095,1340,2.0,0.0,131330
131330,1095,1860,2.0,0.0,131331
131331,1095,1955,2.0,0.0,131332
131332,1096,583,2.0,0.0,131333
131333,1096,623,2.0,0.0,131334
131334,1096,653,2.0,0.0,131335
131335,1096,918,2.0,0.0,131336
131336,1096,934,2.0,0.0,131337
131337,1096,1046,2.0,0.0,131338
131338,1096,1049,2.0,0.0,131339
131339,1096,1061,2.0,0.0,131340
131340,1096,1096,2.0,0.0,131341
131341,1096,1460,2.0,0.0,131342
131342,1096,1516,2.0,0.0,131343
131343,1097,8,2.0,0.0,131344
131344,1097,82,2.0,0.0,131345
131345,1097,144,2.0,0.0,131346
131346,1097,481,2.0,0.0,131347
131347,1097,623,2.0,0.0,131348
131348,1097,625,2.0,0.0,131349
131349,1097,626,2.0,0.0,131350
131350,1097,627,2.0,0.0,131351
131351,1097,652,2.0,0.0,131352
131352,1097,653,2.0,0.0,131353
131353,1097,688,2.0,0.0,131354
131354,1097,823,2.0,0.0,131355
131355,1097,901,2.0,0.0,131356
131356,1097,1038,2.0,0.0,131357
131357,1097,1043,2.0,0.0,131358
131358,1097,1048,2.0,0.0,131359
131359,1097,1061,2.0,0.0,131360
131360,1097,1069,2.0,0.0,131361
131361,1097,1097,2.0,0.0,131362
131362,1097,1132,2.0,0.0,131363
131363,1097,1140,2.0,0.0,131364
131364,1097,1153,2.0,0.0,131365
131365,1097,1205,2.0,0.0,131366
131366,1097,1208,2.0,0.0,131367
131367,1097,1209,2.0,0.0,131368
131368,1097,1270,2.0,0.0,131369
131369,1097,1306,2.0,0.0,131370
131370,1097,1318,2.0,0.0,131371
131371,1097,1339,2.0,0.0,131372
131372,1097,1465,2.0,0.0,131373
131373,1097,1469,2.0,0.0,131374
131374,1097,1514,2.0,0.0,131375
131375,1097,1515,2.0,0.0,131376
131376,1098,85,2.0,0.0,131377
131377,1098,101,2.0,0.0,131378
131378,1098,137,2.0,0.0,131379
131379,1098,152,2.0,0.0,131380
131380,1098,220,2.0,0.0,131381
131381,1098,229,2.0,0.0,131382
131382,1098,279,2.0,0.0,131383
131383,1098,280,2.0,0.0,131384
131384,1098,286,2.0,0.0,131385
131385,1098,562,2.0,0.0,131386
131386,1098,641,2.0,0.0,131387
131387,1098,663,2.0,0.0,131388
131388,1098,707,2.0,0.0,131389
131389,1098,838,2.0,0.0,131390
131390,1098,923,2.0,0.0,131391
131391,1098,928,2.0,0.0,131392
131392,1098,1098,2.0,0.0,131393
131393,1098,1100,2.0,0.0,131394
131394,1098,1104,2.0,0.0,131395
131395,1098,1105,2.0,0.0,131396
131396,1098,1106,2.0,0.0,131397
131397,1098,1133,2.0,0.0,131398
131398,1098,1208,2.0,0.0,131399
131399,1098,1409,2.0,0.0,131400
131400,1098,1410,2.0,0.0,131401
131401,1099,85,2.0,0.0,131402
131402,1099,689,2.0,0.0,131403
131403,1099,792,2.0,0.0,131404
131404,1099,848,2.0,0.0,131405
131405,1099,881,2.0,0.0,131406
131406,1099,1052,2.0,0.0,131407
131407,1099,1071,2.0,0.0,131408
131408,1099,1090,2.0,0.0,131409
131409,1099,1099,2.0,0.0,131410
131410,1099,1101,2.0,0.0,131411
131411,1099,1135,2.0,0.0,131412
131412,1099,1161,2.0,0.0,131413
131413,1099,1171,2.0,0.0,131414
131414,1099,1181,2.0,0.0,131415
131415,1099,1192,2.0,0.0,131416
131416,1099,1283,2.0,0.0,131417
131417,1099,1301,2.0,0.0,131418
131418,1099,1343,2.0,0.0,131419
131419,1099,1398,2.0,0.0,131420
131420,1099,1413,2.0,0.0,131421
131421,1099,1447,2.0,0.0,131422
131422,1099,1554,2.0,0.0,131423
131423,1099,1565,2.0,0.0,131424
131424,1099,1628,2.0,0.0,131425
131425,1099,1743,2.0,0.0,131426
131426,1099,1902,2.0,0.0,131427
131427,1100,32,2.0,0.0,131428
131428,1100,85,2.0,0.0,131429
131429,1100,99,2.0,0.0,131430
131430,1100,101,2.0,0.0,131431
131431,1100,143,2.0,0.0,131432
131432,1100,155,2.0,0.0,131433
131433,1100,158,2.0,0.0,131434
131434,1100,207,2.0,0.0,131435
131435,1100,285,2.0,0.0,131436
131436,1100,582,2.0,0.0,131437
131437,1100,586,2.0,0.0,131438
131438,1100,590,2.0,0.0,131439
131439,1100,628,2.0,0.0,131440
131440,1100,669,2.0,0.0,131441
131441,1100,714,2.0,0.0,131442
131442,1100,781,2.0,0.0,131443
131443,1100,894,2.0,0.0,131444
131444,1100,902,2.0,0.0,131445
131445,1100,917,2.0,0.0,131446
131446,1100,921,2.0,0.0,131447
131447,1100,923,2.0,0.0,131448
131448,1100,924,2.0,0.0,131449
131449,1100,925,2.0,0.0,131450
131450,1100,976,2.0,0.0,131451
131451,1100,979,2.0,0.0,131452
131452,1100,1006,2.0,0.0,131453
131453,1100,1012,2.0,0.0,131454
131454,1100,1013,2.0,0.0,131455
131455,1100,1014,2.0,0.0,131456
131456,1100,1019,2.0,0.0,131457
131457,1100,1098,2.0,0.0,131458
131458,1100,1100,2.0,0.0,131459
131459,1100,1105,2.0,0.0,131460
131460,1100,1119,2.0,0.0,131461
131461,1100,1122,2.0,0.0,131462
131462,1100,1133,2.0,0.0,131463
131463,1100,1180,2.0,0.0,131464
131464,1100,1223,2.0,0.0,131465
131465,1100,1232,2.0,0.0,131466
131466,1100,1262,2.0,0.0,131467
131467,1100,1310,2.0,0.0,131468
131468,1100,1311,2.0,0.0,131469
131469,1100,1330,2.0,0.0,131470
131470,1100,1417,2.0,0.0,131471
131471,1100,1454,2.0,0.0,131472
131472,1100,1484,2.0,0.0,131473
131473,1100,1507,2.0,0.0,131474
131474,1100,1537,2.0,0.0,131475
131475,1100,1733,2.0,0.0,131476
131476,1100,1797,2.0,0.0,131477
131477,1100,1834,2.0,0.0,131478
131478,1100,1860,2.0,0.0,131479
131479,1100,1863,2.0,0.0,131480
131480,1100,1954,2.0,0.0,131481
131481,1100,1955,2.0,0.0,131482
131482,1100,1983,2.0,0.0,131483
131483,1101,85,2.0,0.0,131484
131484,1101,100,2.0,0.0,131485
131485,1101,286,2.0,0.0,131486
131486,1101,331,2.0,0.0,131487
131487,1101,396,2.0,0.0,131488
131488,1101,560,2.0,0.0,131489
131489,1101,562,2.0,0.0,131490
131490,1101,750,2.0,0.0,131491
131491,1101,780,2.0,0.0,131492
131492,1101,838,2.0,0.0,131493
131493,1101,864,2.0,0.0,131494
131494,1101,928,2.0,0.0,131495
131495,1101,942,2.0,0.0,131496
131496,1101,961,2.0,0.0,131497
131497,1101,963,2.0,0.0,131498
131498,1101,1017,2.0,0.0,131499
131499,1101,1064,2.0,0.0,131500
131500,1101,1099,2.0,0.0,131501
131501,1101,1101,2.0,0.0,131502
131502,1101,1120,2.0,0.0,131503
131503,1101,1413,2.0,0.0,131504
131504,1101,1636,2.0,0.0,131505
131505,1101,1685,2.0,0.0,131506
131506,1101,1830,2.0,0.0,131507
131507,1101,1999,2.0,0.0,131508
131508,1102,85,2.0,0.0,131509
131509,1102,290,2.0,0.0,131510
131510,1102,331,2.0,0.0,131511
131511,1102,439,2.0,0.0,131512
131512,1102,462,2.0,0.0,131513
131513,1102,662,2.0,0.0,131514
131514,1102,721,2.0,0.0,131515
131515,1102,938,2.0,0.0,131516
131516,1102,1071,2.0,0.0,131517
131517,1102,1102,2.0,0.0,131518
131518,1102,1104,2.0,0.0,131519
131519,1102,1166,2.0,0.0,131520
131520,1102,1263,2.0,0.0,131521
131521,1102,1354,2.0,0.0,131522
131522,1102,1710,2.0,0.0,131523
131523,1102,1906,2.0,0.0,131524
131524,1103,85,2.0,0.0,131525
131525,1103,143,2.0,0.0,131526
131526,1103,158,2.0,0.0,131527
131527,1103,889,2.0,0.0,131528
131528,1103,892,2.0,0.0,131529
131529,1103,924,2.0,0.0,131530
131530,1103,925,2.0,0.0,131531
131531,1103,1103,2.0,0.0,131532
131532,1103,1105,2.0,0.0,131533
131533,1103,1133,2.0,0.0,131534
131534,1103,1185,2.0,0.0,131535
131535,1103,1212,2.0,0.0,131536
131536,1103,1266,2.0,0.0,131537
131537,1103,1954,2.0,0.0,131538
131538,1103,1982,2.0,0.0,131539
131539,1104,85,2.0,0.0,131540
131540,1104,92,2.0,0.0,131541
131541,1104,95,2.0,0.0,131542
131542,1104,99,2.0,0.0,131543
131543,1104,108,2.0,0.0,131544
131544,1104,109,2.0,0.0,131545
131545,1104,110,2.0,0.0,131546
131546,1104,147,2.0,0.0,131547
131547,1104,152,2.0,0.0,131548
131548,1104,262,2.0,0.0,131549
131549,1104,263,2.0,0.0,131550
131550,1104,265,2.0,0.0,131551
131551,1104,286,2.0,0.0,131552
131552,1104,350,2.0,0.0,131553
131553,1104,396,2.0,0.0,131554
131554,1104,400,2.0,0.0,131555
131555,1104,460,2.0,0.0,131556
131556,1104,464,2.0,0.0,131557
131557,1104,476,2.0,0.0,131558
131558,1104,555,2.0,0.0,131559
131559,1104,561,2.0,0.0,131560
131560,1104,579,2.0,0.0,131561
131561,1104,592,2.0,0.0,131562
131562,1104,595,2.0,0.0,131563
131563,1104,632,2.0,0.0,131564
131564,1104,721,2.0,0.0,131565
131565,1104,867,2.0,0.0,131566
131566,1104,880,2.0,0.0,131567
131567,1104,902,2.0,0.0,131568
131568,1104,923,2.0,0.0,131569
131569,1104,930,2.0,0.0,131570
131570,1104,931,2.0,0.0,131571
131571,1104,970,2.0,0.0,131572
131572,1104,976,2.0,0.0,131573
131573,1104,984,2.0,0.0,131574
131574,1104,1012,2.0,0.0,131575
131575,1104,1015,2.0,0.0,131576
131576,1104,1027,2.0,0.0,131577
131577,1104,1029,2.0,0.0,131578
131578,1104,1071,2.0,0.0,131579
131579,1104,1098,2.0,0.0,131580
131580,1104,1102,2.0,0.0,131581
131581,1104,1104,2.0,0.0,131582
131582,1104,1106,2.0,0.0,131583
131583,1104,1241,2.0,0.0,131584
131584,1104,1280,2.0,0.0,131585
131585,1104,1314,2.0,0.0,131586
131586,1104,1354,2.0,0.0,131587
131587,1104,1378,2.0,0.0,131588
131588,1104,1382,2.0,0.0,131589
131589,1104,1409,2.0,0.0,131590
131590,1104,1446,2.0,0.0,131591
131591,1104,1462,2.0,0.0,131592
131592,1104,1463,2.0,0.0,131593
131593,1104,1527,2.0,0.0,131594
131594,1104,1528,2.0,0.0,131595
131595,1104,1565,2.0,0.0,131596
131596,1104,1617,2.0,0.0,131597
131597,1104,1705,2.0,0.0,131598
131598,1104,1742,2.0,0.0,131599
131599,1104,1752,2.0,0.0,131600
131600,1104,1761,2.0,0.0,131601
131601,1105,85,2.0,0.0,131602
131602,1105,155,2.0,0.0,131603
131603,1105,158,2.0,0.0,131604
131604,1105,229,2.0,0.0,131605
131605,1105,481,2.0,0.0,131606
131606,1105,610,2.0,0.0,131607
131607,1105,655,2.0,0.0,131608
131608,1105,710,2.0,0.0,131609
131609,1105,781,2.0,0.0,131610
131610,1105,888,2.0,0.0,131611
131611,1105,910,2.0,0.0,131612
131612,1105,921,2.0,0.0,131613
131613,1105,923,2.0,0.0,131614
131614,1105,925,2.0,0.0,131615
131615,1105,1012,2.0,0.0,131616
131616,1105,1014,2.0,0.0,131617
131617,1105,1093,2.0,0.0,131618
131618,1105,1098,2.0,0.0,131619
131619,1105,1100,2.0,0.0,131620
131620,1105,1103,2.0,0.0,131621
131621,1105,1105,2.0,0.0,131622
131622,1105,1132,2.0,0.0,131623
131623,1105,1133,2.0,0.0,131624
131624,1105,1211,2.0,0.0,131625
131625,1105,1212,2.0,0.0,131626
131626,1105,1266,2.0,0.0,131627
131627,1105,1504,2.0,0.0,131628
131628,1105,1507,2.0,0.0,131629
131629,1105,1583,2.0,0.0,131630
131630,1105,1954,2.0,0.0,131631
131631,1105,1982,2.0,0.0,131632
131632,1105,1983,2.0,0.0,131633
131633,1106,17,2.0,0.0,131634
131634,1106,85,2.0,0.0,131635
131635,1106,92,2.0,0.0,131636
131636,1106,125,2.0,0.0,131637
131637,1106,152,2.0,0.0,131638
131638,1106,157,2.0,0.0,131639
131639,1106,205,2.0,0.0,131640
131640,1106,220,2.0,0.0,131641
131641,1106,231,2.0,0.0,131642
131642,1106,254,2.0,0.0,131643
131643,1106,262,2.0,0.0,131644
131644,1106,264,2.0,0.0,131645
131645,1106,265,2.0,0.0,131646
131646,1106,266,2.0,0.0,131647
131647,1106,268,2.0,0.0,131648
131648,1106,269,2.0,0.0,131649
131649,1106,286,2.0,0.0,131650
131650,1106,311,2.0,0.0,131651
131651,1106,380,2.0,0.0,131652
131652,1106,407,2.0,0.0,131653
131653,1106,476,2.0,0.0,131654
131654,1106,556,2.0,0.0,131655
131655,1106,561,2.0,0.0,131656
131656,1106,562,2.0,0.0,131657
131657,1106,564,2.0,0.0,131658
131658,1106,592,2.0,0.0,131659
131659,1106,607,2.0,0.0,131660
131660,1106,635,2.0,0.0,131661
131661,1106,646,2.0,0.0,131662
131662,1106,659,2.0,0.0,131663
131663,1106,824,2.0,0.0,131664
131664,1106,838,2.0,0.0,131665
131665,1106,898,2.0,0.0,131666
131666,1106,919,2.0,0.0,131667
131667,1106,1019,2.0,0.0,131668
131668,1106,1098,2.0,0.0,131669
131669,1106,1104,2.0,0.0,131670
131670,1106,1106,2.0,0.0,131671
131671,1106,1126,2.0,0.0,131672
131672,1106,1158,2.0,0.0,131673
131673,1106,1363,2.0,0.0,131674
131674,1106,1387,2.0,0.0,131675
131675,1106,1397,2.0,0.0,131676
131676,1106,1433,2.0,0.0,131677
131677,1106,1558,2.0,0.0,131678
131678,1106,1560,2.0,0.0,131679
131679,1106,1632,2.0,0.0,131680
131680,1106,1683,2.0,0.0,131681
131681,1106,1733,2.0,0.0,131682
131682,1106,1751,2.0,0.0,131683
131683,1106,1752,2.0,0.0,131684
131684,1106,1753,2.0,0.0,131685
131685,1106,1804,2.0,0.0,131686
131686,1106,1805,2.0,0.0,131687
131687,1106,1824,2.0,0.0,131688
131688,1106,1835,2.0,0.0,131689
131689,1106,1843,2.0,0.0,131690
131690,1106,1851,2.0,0.0,131691
131691,1106,1913,2.0,0.0,131692
131692,1107,583,2.0,0.0,131693
131693,1107,585,2.0,0.0,131694
131694,1107,680,2.0,0.0,131695
131695,1107,687,2.0,0.0,131696
131696,1107,883,2.0,0.0,131697
131697,1107,1002,2.0,0.0,131698
131698,1107,1069,2.0,0.0,131699
131699,1107,1107,2.0,0.0,131700
131700,1107,1110,2.0,0.0,131701
131701,1107,1218,2.0,0.0,131702
131702,1107,1219,2.0,0.0,131703
131703,1107,1255,2.0,0.0,131704
131704,1107,1256,2.0,0.0,131705
131705,1107,1377,2.0,0.0,131706
131706,1107,1860,2.0,0.0,131707
131707,1108,50,2.0,0.0,131708
131708,1108,197,2.0,0.0,131709
131709,1108,294,2.0,0.0,131710
131710,1108,337,2.0,0.0,131711
131711,1108,342,2.0,0.0,131712
131712,1108,492,2.0,0.0,131713
131713,1108,523,2.0,0.0,131714
131714,1108,650,2.0,0.0,131715
131715,1108,682,2.0,0.0,131716
131716,1108,685,2.0,0.0,131717
131717,1108,733,2.0,0.0,131718
131718,1108,759,2.0,0.0,131719
131719,1108,782,2.0,0.0,131720
131720,1108,806,2.0,0.0,131721
131721,1108,883,2.0,0.0,131722
131722,1108,884,2.0,0.0,131723
131723,1108,927,2.0,0.0,131724
131724,1108,1021,2.0,0.0,131725
131725,1108,1033,2.0,0.0,131726
131726,1108,1049,2.0,0.0,131727
131727,1108,1108,2.0,0.0,131728
131728,1108,1271,2.0,0.0,131729
131729,1108,1304,2.0,0.0,131730
131730,1108,1466,2.0,0.0,131731
131731,1109,841,2.0,0.0,131732
131732,1109,883,2.0,0.0,131733
131733,1109,912,2.0,0.0,131734
131734,1109,1036,2.0,0.0,131735
131735,1109,1045,2.0,0.0,131736
131736,1109,1069,2.0,0.0,131737
131737,1109,1088,2.0,0.0,131738
131738,1109,1092,2.0,0.0,131739
131739,1109,1109,2.0,0.0,131740
131740,1109,1144,2.0,0.0,131741
131741,1109,1318,2.0,0.0,131742
131742,1109,1758,2.0,0.0,131743
131743,1110,157,2.0,0.0,131744
131744,1110,368,2.0,0.0,131745
131745,1110,490,2.0,0.0,131746
131746,1110,496,2.0,0.0,131747
131747,1110,501,2.0,0.0,131748
131748,1110,513,2.0,0.0,131749
131749,1110,528,2.0,0.0,131750
131750,1110,564,2.0,0.0,131751
131751,1110,568,2.0,0.0,131752
131752,1110,681,2.0,0.0,131753
131753,1110,883,2.0,0.0,131754
131754,1110,1039,2.0,0.0,131755
131755,1110,1053,2.0,0.0,131756
131756,1110,1107,2.0,0.0,131757
131757,1110,1110,2.0,0.0,131758
131758,1110,1278,2.0,0.0,131759
131759,1110,1531,2.0,0.0,131760
131760,1110,1733,2.0,0.0,131761
131761,1111,50,2.0,0.0,131762
131762,1111,246,2.0,0.0,131763
131763,1111,337,2.0,0.0,131764
131764,1111,374,2.0,0.0,131765
131765,1111,384,2.0,0.0,131766
131766,1111,444,2.0,0.0,131767
131767,1111,467,2.0,0.0,131768
131768,1111,484,2.0,0.0,131769
131769,1111,488,2.0,0.0,131770
131770,1111,494,2.0,0.0,131771
131771,1111,523,2.0,0.0,131772
131772,1111,524,2.0,0.0,131773
131773,1111,716,2.0,0.0,131774
131774,1111,752,2.0,0.0,131775
131775,1111,753,2.0,0.0,131776
131776,1111,758,2.0,0.0,131777
131777,1111,809,2.0,0.0,131778
131778,1111,867,2.0,0.0,131779
131779,1111,878,2.0,0.0,131780
131780,1111,914,2.0,0.0,131781
131781,1111,915,2.0,0.0,131782
131782,1111,953,2.0,0.0,131783
131783,1111,978,2.0,0.0,131784
131784,1111,989,2.0,0.0,131785
131785,1111,995,2.0,0.0,131786
131786,1111,1009,2.0,0.0,131787
131787,1111,1081,2.0,0.0,131788
131788,1111,1085,2.0,0.0,131789
131789,1111,1111,2.0,0.0,131790
131790,1111,1113,2.0,0.0,131791
131791,1111,1200,2.0,0.0,131792
131792,1111,1214,2.0,0.0,131793
131793,1111,1292,2.0,0.0,131794
131794,1111,1295,2.0,0.0,131795
131795,1111,1321,2.0,0.0,131796
131796,1111,1324,2.0,0.0,131797
131797,1111,1401,2.0,0.0,131798
131798,1111,1405,2.0,0.0,131799
131799,1111,1406,2.0,0.0,131800
131800,1111,1438,2.0,0.0,131801
131801,1111,1564,2.0,0.0,131802
131802,1112,193,2.0,0.0,131803
131803,1112,429,2.0,0.0,131804
131804,1112,438,2.0,0.0,131805
131805,1112,482,2.0,0.0,131806
131806,1112,560,2.0,0.0,131807
131807,1112,733,2.0,0.0,131808
131808,1112,758,2.0,0.0,131809
131809,1112,878,2.0,0.0,131810
131810,1112,915,2.0,0.0,131811
131811,1112,959,2.0,0.0,131812
131812,1112,973,2.0,0.0,131813
131813,1112,1067,2.0,0.0,131814
131814,1112,1112,2.0,0.0,131815
131815,1112,1121,2.0,0.0,131816
131816,1112,1335,2.0,0.0,131817
131817,1112,1358,2.0,0.0,131818
131818,1112,1443,2.0,0.0,131819
131819,1112,1791,2.0,0.0,131820
131820,1113,50,2.0,0.0,131821
131821,1113,116,2.0,0.0,131822
131822,1113,246,2.0,0.0,131823
131823,1113,289,2.0,0.0,131824
131824,1113,374,2.0,0.0,131825
131825,1113,441,2.0,0.0,131826
131826,1113,448,2.0,0.0,131827
131827,1113,484,2.0,0.0,131828
131828,1113,496,2.0,0.0,131829
131829,1113,693,2.0,0.0,131830
131830,1113,748,2.0,0.0,131831
131831,1113,753,2.0,0.0,131832
131832,1113,758,2.0,0.0,131833
131833,1113,782,2.0,0.0,131834
131834,1113,788,2.0,0.0,131835
131835,1113,809,2.0,0.0,131836
131836,1113,811,2.0,0.0,131837
131837,1113,914,2.0,0.0,131838
131838,1113,1081,2.0,0.0,131839
131839,1113,1094,2.0,0.0,131840
131840,1113,1111,2.0,0.0,131841
131841,1113,1113,2.0,0.0,131842
131842,1113,1114,2.0,0.0,131843
131843,1113,1235,2.0,0.0,131844
131844,1113,1292,2.0,0.0,131845
131845,1113,1322,2.0,0.0,131846
131846,1113,1332,2.0,0.0,131847
131847,1113,1374,2.0,0.0,131848
131848,1113,1402,2.0,0.0,131849
131849,1113,1684,2.0,0.0,131850
131850,1113,1788,2.0,0.0,131851
131851,1114,431,2.0,0.0,131852
131852,1114,581,2.0,0.0,131853
131853,1114,753,2.0,0.0,131854
131854,1114,844,2.0,0.0,131855
131855,1114,914,2.0,0.0,131856
131856,1114,959,2.0,0.0,131857
131857,1114,972,2.0,0.0,131858
131858,1114,973,2.0,0.0,131859
131859,1114,1081,2.0,0.0,131860
131860,1114,1094,2.0,0.0,131861
131861,1114,1113,2.0,0.0,131862
131862,1114,1114,2.0,0.0,131863
131863,1114,1115,2.0,0.0,131864
131864,1114,1116,2.0,0.0,131865
131865,1114,1117,2.0,0.0,131866
131866,1114,1118,2.0,0.0,131867
131867,1114,1119,2.0,0.0,131868
131868,1114,1120,2.0,0.0,131869
131869,1114,1121,2.0,0.0,131870
131870,1114,1122,2.0,0.0,131871
131871,1115,328,2.0,0.0,131872
131872,1115,374,2.0,0.0,131873
131873,1115,431,2.0,0.0,131874
131874,1115,844,2.0,0.0,131875
131875,1115,878,2.0,0.0,131876
131876,1115,887,2.0,0.0,131877
131877,1115,895,2.0,0.0,131878
131878,1115,914,2.0,0.0,131879
131879,1115,959,2.0,0.0,131880
131880,1115,967,2.0,0.0,131881
131881,1115,973,2.0,0.0,131882
131882,1115,979,2.0,0.0,131883
131883,1115,981,2.0,0.0,131884
131884,1115,1013,2.0,0.0,131885
131885,1115,1014,2.0,0.0,131886
131886,1115,1057,2.0,0.0,131887
131887,1115,1114,2.0,0.0,131888
131888,1115,1115,2.0,0.0,131889
131889,1115,1221,2.0,0.0,131890
131890,1115,1280,2.0,0.0,131891
131891,1115,1292,2.0,0.0,131892
131892,1115,1316,2.0,0.0,131893
131893,1115,1439,2.0,0.0,131894
131894,1116,331,2.0,0.0,131895
131895,1116,553,2.0,0.0,131896
131896,1116,618,2.0,0.0,131897
131897,1116,984,2.0,0.0,131898
131898,1116,1080,2.0,0.0,131899
131899,1116,1114,2.0,0.0,131900
131900,1116,1116,2.0,0.0,131901
131901,1116,1117,2.0,0.0,131902
131902,1116,1221,2.0,0.0,131903
131903,1116,1367,2.0,0.0,131904
131904,1116,1859,2.0,0.0,131905
131905,1116,1912,2.0,0.0,131906
131906,1117,143,2.0,0.0,131907
131907,1117,301,2.0,0.0,131908
131908,1117,479,2.0,0.0,131909
131909,1117,491,2.0,0.0,131910
131910,1117,492,2.0,0.0,131911
131911,1117,493,2.0,0.0,131912
131912,1117,680,2.0,0.0,131913
131913,1117,685,2.0,0.0,131914
131914,1117,844,2.0,0.0,131915
131915,1117,917,2.0,0.0,131916
131916,1117,933,2.0,0.0,131917
131917,1117,973,2.0,0.0,131918
131918,1117,1014,2.0,0.0,131919
131919,1117,1057,2.0,0.0,131920
131920,1117,1058,2.0,0.0,131921
131921,1117,1114,2.0,0.0,131922
131922,1117,1116,2.0,0.0,131923
131923,1117,1117,2.0,0.0,131924
131924,1117,1236,2.0,0.0,131925
131925,1117,1237,2.0,0.0,131926
131926,1117,1238,2.0,0.0,131927
131927,1117,1308,2.0,0.0,131928
131928,1117,1309,2.0,0.0,131929
131929,1117,1310,2.0,0.0,131930
131930,1117,1311,2.0,0.0,131931
131931,1117,1312,2.0,0.0,131932
131932,1118,18,2.0,0.0,131933
131933,1118,50,2.0,0.0,131934
131934,1118,116,2.0,0.0,131935
131935,1118,363,2.0,0.0,131936
131936,1118,369,2.0,0.0,131937
131937,1118,373,2.0,0.0,131938
131938,1118,383,2.0,0.0,131939
131939,1118,441,2.0,0.0,131940
131940,1118,457,2.0,0.0,131941
131941,1118,487,2.0,0.0,131942
131942,1118,514,2.0,0.0,131943
131943,1118,524,2.0,0.0,131944
131944,1118,533,2.0,0.0,131945
131945,1118,549,2.0,0.0,131946
131946,1118,601,2.0,0.0,131947
131947,1118,621,2.0,0.0,131948
131948,1118,683,2.0,0.0,131949
131949,1118,696,2.0,0.0,131950
131950,1118,731,2.0,0.0,131951
131951,1118,759,2.0,0.0,131952
131952,1118,769,2.0,0.0,131953
131953,1118,952,2.0,0.0,131954
131954,1118,1010,2.0,0.0,131955
